id_antecedentes,materia,id_corresponde
54700490,reduce,8639235118962
45178899,entire,1057270496674
60250945,word,8693871628014
91830592,relate,3798753754116
35892045,series,1682153489880
36989015,figure,6758072091765
98552158,base,9002970543588
34508837,forward,9452205145132
87868415,factor,5178352836267
75927302,better,1262461856186
83563051,always,2924105531464
76707339,beyond,5499920839198
33925494,cover,5311192445655
65531512,defense,4274582471190
85819277,and,8861261313804
10596482,clear,283725055531
46004726,though,7828477681559
31527047,family,5189125773011
86049086,top,6206858777407
36065648,ok,4660450036717
75648779,pattern,7261154731946
6114243,chance,631263229258
24241738,north,9696964680562
87899730,financial,3622063303991
19982722,sell,9469288207132
33316315,whom,3169249793674
30844168,between,6103552513201
39491543,together,9978652104672
65538085,bank,678816319722
89806504,land,3750123873575
37259847,threat,1100344984683
17713027,billion,6138855529738
65581344,all,682596907560
93509796,collection,2355935553081
26660407,job,6413312802506
86142565,certain,8133998658636
20118830,see,4117166818839
51971147,anyone,8659536370025
24104670,site,389551940873
62585681,discussion,1935293885776
71321582,option,5928074845502
94647311,opportunity,5808706249460
75351608,century,7447761243740
46848087,southern,9595555566700
37284484,play,3839372865695
25539762,mean,1178840803716
94499116,spend,3001397734310
17036099,per,7429059015849
96734469,on,1600346234115
30854598,run,9035920302740
65041410,baby,1307344870588
77826030,party,7672666669637
37804531,deep,1790816763305
90085078,site,8853878629002
1558530,top,8156496301267
49095753,bit,621187017182
41149698,teacher,8615115636167
81012106,network,8235673458428
72287738,common,598980596097
66752925,will,7641871148189
8320799,without,3936681741518
46124087,across,2919390831906
85272831,across,8178645562139
3247789,item,6553352910856
33017820,degree,6058869222797
46478830,remember,5958067091729
40757762,approach,5940711756307
28529079,truth,3023706145086
8931084,better,2592348820067
10220791,agent,9339650939783
24656732,car,8091349816997
64087780,space,2706293092190
54875885,add,6107262373879
87975839,loss,4121022463359
40455733,box,8932846086399
76377465,wind,2391041817385
46617016,court,3182900103589
36866761,sometimes,9707050602081
97410994,law,5668464871744
41054561,use,1075140345038
60145564,rather,8115207083107
31414651,identify,4760887274370
85386646,box,7454729920346
26572987,white,1045154691557
87840044,general,4226763647594
64888710,or,715233619651
13908719,until,8279620855205
94759001,game,8798456335006
14349349,cell,9967268716635
87880168,available,293648082121
50567549,western,9592750404433
26251989,what,8936051080798
62384320,water,7476025764515
12233391,determine,3152008930591
77195261,around,2296447852102
20087665,church,2890319932617
70307295,site,5110870142072
41119694,box,344329588615
91351025,door,107427039236
6018017,interest,2820587457895
504186,himself,9569545450958
96791613,buy,4641922262508
46852193,today,5557812499422
54158578,reason,640606031174
54587123,task,8345889585635
51116342,someone,7996880677450
65084783,song,2829792813452
41011037,lot,215161243064
31318452,social,2398823587415
39960786,foreign,7348722821485
65690325,age,824071224042
39468289,adult,3434268063466
30147705,bar,7214168144229
97054968,guy,2167719322970
88535147,specific,5808706249460
52976953,base,5074571607481
20581750,simply,6865281012057
76090925,strong,2890910209174
8416211,less,2904969126330
5290518,single,2577632362279
66728902,beyond,3385997717977
91830592,everyone,1988197608617
67489513,manager,5389452141938
22189862,across,1359183364566
93059927,add,3639899166757
47952410,lose,4346835493511
5734297,school,2866984844830
46445284,father,1500355745790
41509523,improve,905830616469
65968144,any,250912265881
23551735,claim,8533149286359
49341043,fight,7554284542187
81659311,production,3817269316749
20261001,bank,7466749087628
1465418,finish,9722859551437
68640181,arm,762674778642
48439616,road,7322941544739
97911207,none,3015488255112
98752692,western,8769471902945
48851338,quality,6016126793429
76231740,impact,8236480350561
77624440,once,7382950581410
8956395,provide,6069768714051
61403177,a,9382665687692
38526635,born,3887434987195
97534849,total,5694370512540
90772128,interest,2418876830307
34573660,whole,5332685572663
70345309,hospital,9072268400370
43234859,people,4048926091949
95161463,radio,9926880245053
42751707,decision,2231597341940
29031537,water,7316101913903
15239977,pretty,4620128162700
70025706,do,22577428651
65732856,indicate,6983646187217
6924816,hit,1343908044955
73568993,reach,4825215617098
5689298,social,8619332010673
80249670,while,4937107598492
54362631,describe,6542565206993
84990563,federal,9952864673318
52319023,away,744154495396
69375664,own,7192026049640
95593135,American,3738302010118
2902883,action,7160677771095
75023617,medical,6424601614895
75262507,prevent,1446034843965
62716187,anyone,2417730505549
12011779,represent,3506503855830
38104764,everyone,1043504954081
32486118,view,2076717140130
82203720,school,6520829537637
82571198,piece,1489818438473
15984885,energy,5094418688937
10085857,seven,3687665455257
65092209,practice,396358272496
54431598,understand,6517154198188
8956568,one,1276855303746
50613947,character,8596975855246
99225226,leave,6283690730496
87739763,light,7102324106820
39368921,main,4333005067717
3502086,use,9509889173113
71157719,whether,9218273609204
27986703,sea,6588570710330
8161038,economic,1778970081064
36637264,edge,4825215617098
61264481,onto,2011920098022
15730686,director,7762566428144
57254677,out,1679883309479
62178000,bit,6696846651995
78397841,school,4114812166780
24518362,read,5489228721194
84621403,wait,9146617472753
51071635,pattern,5702284396246
3039418,heart,9826919084617
83336330,institution,6588570710330
20450331,from,5372143395236
22887574,those,8108093157906
97664032,discussion,9006583451149
15253182,official,424361746523
49081076,enough,9826219719455
22408742,up,2265230435223
73240266,reach,9249407602835
75915405,wife,4172540437186
14156900,scientist,4944805936706
5469007,now,2307052543460
34248439,administration,8411430207875
37277200,stuff,655951847604
34524215,American,8685675202765
47682906,represent,5179420469689
36587199,another,1192381045867
34023912,subject,9124043239797
25657680,middle,1738704438967
78390572,scientist,8261196132826
10404861,would,5578201376881
80234673,million,9099085598681
53051966,growth,3576718986225
35447699,difference,4724553272573
36945250,bed,630203470684
35951147,part,9343405458697
75921334,behind,3067890195206
97693505,available,9908320685093
66829247,day,8163831620716
42084491,college,8252914750319
16360408,house,5041376804313
85633743,early,9589683496255
25687089,have,1041126520744
62383143,religious,4292781088283
6343921,concern,7475801679751
32792425,water,2373609874281
17118310,play,2173611109769
27136483,majority,9342005293475
56146379,term,5229513716541
90027571,culture,9339999422477
71474846,wear,8382416221091
27268364,author,3368101788809
70769859,choice,4143351561115
22573664,audience,5118530005529
8617867,our,2726860238349
93523498,side,1755527292015
70587813,though,1421547773788
73077101,begin,1205644082492
73218266,the,4534132688823
46134823,although,8387772793331
23866472,rest,2085997907353
58039998,small,430050595806
14448270,buy,9905462321393
88900712,budget,5031301382073
20688410,social,5031322221316
74876710,much,5159192365035
22533749,worker,3106888114565
65304822,station,3844488447838
59095987,skin,9595846866116
14377523,question,2685863302480
33714049,war,4678657422392
21955138,top,7369250406828
48341292,away,371162126334
9549764,traditional,69392881933
16930587,indeed,1683434353679
6243947,consumer,637096106050
65004930,seek,6277835957654
43661716,exist,1536395578863
3623564,hour,2020573002193
72893068,meet,5873929132304
7514145,pick,5440381661114
83462333,see,4278563866549
82960121,property,4697057635302
8794190,cut,2382360690134
17672427,way,7082145740768
61748762,some,4723462693969
73599525,they,6085574871505
71093798,certainly,5578201376881
50567549,mother,2398719940239
85071565,local,8373078257655
63419736,own,8141711178540
62026562,who,9290207220501
30008510,candidate,6887567654018
69803167,place,7664984137480
56600038,enter,7326048099241
21613052,argue,6477372495895
34166186,create,9997325227477
18961967,how,6759273777027
62278447,type,6380179382034
47471089,manage,7650613719696
83346048,different,6809519704079
87155140,community,3520241510396
82487081,difference,4772971748469
57884295,former,5825110798119
53469165,difficult,2741310501679
23035565,standard,1071574309382
46497421,movement,8581231371076
63542524,door,313060257341
20102473,music,2513656057772
91330153,generation,7160677771095
84996311,community,8659295571158
22817245,become,4672435673077
75926615,head,4550920768378
93445029,American,2899441631311
243853,station,9565670485190
36727108,others,3051635353381
14197688,camera,1972190703569
95545746,although,7072529224879
41820978,pay,9655821247241
44078108,figure,319161128424
22422800,pay,9967268716635
81142651,public,4950044953997
72359354,television,3265718823180
77042409,democratic,2539879130526
73139812,ahead,5164578238346
10240310,believe,1770199190664
30356952,whom,1982067799890
8442535,amount,954879817037
8817818,close,7048124949375
22624248,appear,16750054463
52356924,thus,9876947037957
66682764,policy,7227939140445
10447630,culture,6392078085131
67797658,walk,9486965772542
50203911,some,5383791523767
73512315,bank,7642551260520
20402036,house,6487184048710
43359830,far,8707749253085
75409567,final,316394720951
43387881,half,2333976709473
59793311,seat,4454534448774
32044312,improve,9670703875941
50462978,manage,7749390346569
22030634,few,5918256815862
48049011,whose,7713536346631
42699144,cover,2020573002193
49119013,entire,9701586828321
98323433,around,54187090168
81532313,someone,4960430459470
66552217,especially,292748038700
24460604,service,3882152520696
1829808,its,5784952267905
86774609,more,469691598726
13311000,card,754064319255
95563376,visit,6071779383053
20395165,task,2341928992676
982618,support,8940455116787
64702688,seven,3231918635344
87653745,trip,6781605606150
74819519,enjoy,4491244698285
54952690,thought,6908418199273
22650876,phone,6480047339887
33146997,sea,8341704395303
62739682,thousand,5475070708009
24324307,focus,1265625226637
13885960,possible,3178350006522
72238820,his,8199223347199
35259839,result,3308549967171
25933916,Mrs,7586347414278
44248333,majority,8147698025875
72244393,forget,754400775866
47471089,edge,9379439961474
55708801,enjoy,6406570378763
21018863,how,7749390346569
71635218,high,8013561113179
24331994,very,8267574430053
26111478,speech,679924261832
23512597,happen,1842850445197
71511080,detail,468420868933
46200761,child,637038572322
16567686,method,5766808176720
86219977,note,671527536910
