CUIT,razon_social,id_domicilio
5030544580540,Gross PLC,815586
8502041883258,Baker LLC,46528174
9979179819774,Rhodes-Fritz,92022403
4335289088009,Casey PLC,12282288
7658949970395,Bates-Franklin,40977681
6950116824173,Lopez Ltd,79737622
9264334642153,"Peck, Williams and Alvarado",48035415
4559468908279,Chen-Perez,90871070
4328234671478,Jackson-Mills,64437900
8679151584026,"Saunders, Lee and Clark",98117625
6610245026628,Brooks-Scott,19230105
8085926026472,Smith PLC,42434496
8211530571184,Wallace LLC,81369279
9393571543958,Williams Ltd,4521380
2118702597752,Fox PLC,15245010
1910384487359,Young LLC,45235205
4016685636707,Moss-Solis,99688155
8716757021199,"Baxter, Griffin and Mack",9620091
7799252681527,Miller LLC,72183164
365478043272,Cooke-Roberts,52581200
9675304888278,Anderson Group,65758288
5596557764707,Grant-Gilmore,44272642
3159997817998,"Jones, Meyer and Bush",4060717
6019113749891,Cannon Inc,76712849
8216456795887,Rodriguez Group,74471212
2606981313456,"Armstrong, Stewart and James",23899970
8510840764008,"Schmidt, Moreno and Nichols",52257392
77953279095,Webster Inc,41007274
5900143135045,"Castillo, Proctor and Ross",21273951
1266849006922,Clayton-Gray,55262968
7262601385910,Smith Inc,9948198
734238375950,"Robinson, White and Lewis",67746479
1574036196869,Berger-Reed,19787959
8260963365752,"Barnes, Thompson and Ortiz",59632043
1010229811355,Buckley-Foster,40339395
4365589573820,Sloan Ltd,50987335
9016118097027,Love LLC,72723928
9401800010196,"Myers, Lopez and Vasquez",34177874
2604741089244,Smith PLC,85911850
5501265327267,"Mitchell, Nelson and Tucker",60301176
5788051982338,Green-Russell,74017851
9479053184708,"Smith, Ramirez and Rivera",84387223
444809904075,Marks LLC,20081327
9526411694313,Frey-Hester,1693654
9130275073943,Carey LLC,67481083
7563939654698,Bailey-Meyers,4697892
1929771220493,"Luna, Maxwell and Chambers",1719972
1075528907345,Davis-Lane,38587428
6840289955487,Rivers-Terry,50038569
5574235589568,Monroe-Wilson,64462756
5761049516456,"Thomas, Gallagher and Nguyen",15463968
8430966965838,"Pena, Sanders and Hickman",90882076
5796495362929,Garrett Inc,1426019
2940314543547,Hodges and Sons,69055588
9757134799284,"Garcia, Cruz and Jones",9234328
1848052706100,"Franklin, Hughes and Thomas",51292592
5643360477145,Moore-Lee,70588246
2647971795717,"Martinez, Clarke and Reed",66093323
4257452065777,"Butler, Armstrong and Stephens",24108208
7929246385740,Guerrero-Keller,57673880
3231037206498,"Russell, Mitchell and Ali",12984205
7665070474536,Wilson-Green,76610967
1048065576396,Thompson-Keith,42814597
9776060202548,"Burch, Allen and Thomas",46809830
9758664800838,"Garcia, Guerrero and Harrison",19598905
6716067900855,White Ltd,5021675
9108660213455,"Anderson, Smith and Gomez",20425794
4808423950568,"Stone, Campbell and Miller",80100783
5059802759652,"Robertson, Riley and Schultz",11738486
4061778720866,Murphy LLC,69095066
5866643436614,"Baker, Rodriguez and Boyd",61622559
3768581894415,Watkins LLC,51353253
567037901799,"Parker, Contreras and Munoz",76082829
9476440344861,"Bell, Clay and Smith",73054369
6256593876454,Best PLC,37167211
2599540255642,Hall Ltd,82946612
9173172207968,"Riggs, Gonzales and Reynolds",84688802
7126862030062,Schultz-Frazier,80847997
824071224042,Fowler Group,8204777
70216143813,Vargas PLC,36342593
8571661489027,Garcia-Simon,44659340
889309987587,Martinez LLC,62146703
309571603957,Porter LLC,41813893
678268170342,Moses-English,65698838
9528153285171,White Group,22254907
5704564902631,Heath PLC,68549048
9465105222556,Parker PLC,55096367
4293758795345,Jones-Ashley,26860869
1473145971840,Pena and Sons,41077477
2930861204421,"Smith, Prince and Peters",63529193
5075540649184,"Wade, Shields and Hodges",5520825
3621642590173,"Conner, Benson and Smith",61331211
2681634472896,"Perez, Jones and Montgomery",68835803
6327041346225,"Ramos, Lane and Reyes",24573397
3719550033096,"Turner, Parker and York",16414645
2945707403521,Stone Inc,57934220
2032058131075,Washington PLC,93561392
8615902989810,Castro-Harrison,61194102
7879266371915,Jackson PLC,45142410
2416840996732,Robinson Ltd,22013753
2181225872019,Castro LLC,34086526
4430596076337,"Mclean, Erickson and Williams",16392792
3319830908604,Johnson-Jordan,39549692
7174023696863,Cruz and Sons,25074644
9677528433316,"Smith, Rowland and Marks",10611740
5097918622722,"Livingston, Rowland and Gonzales",28237287
6794588047472,Pope-Mcdonald,76808519
5183211098325,Thompson Inc,45811104
1871471620084,"Roberts, Benitez and Vance",35331027
8979362445435,"Moore, Gregory and Summers",20660425
7149982857931,"Little, Blake and Howard",80811979
2207803707034,Conrad-Byrd,82607865
5667888360983,Hansen-Armstrong,97897367
8997918125837,Medina-Holt,92604858
5026349338881,"Green, Wolfe and Gill",61914126
2761774931998,Alvarez-Garcia,19021856
9679580136221,"Holt, Edwards and Shannon",56765776
7015847513719,Williams Inc,84484258
9344317687463,Acosta LLC,29908132
8859581216171,"Harrison, Allen and Mann",7610940
5999783925453,Gonzalez Group,34827729
1747452128549,Conrad-Diaz,62569536
6346607643461,"Newton, Martin and Chung",80745086
33630945563,"Cole, Fox and Walsh",10616638
4883546631866,"Stewart, Griffith and Velazquez",88706855
190926504019,"Fields, Green and Hunt",53923821
292209223468,Kline-Chavez,64202099
9909572289966,Gomez PLC,27908799
2726548568368,Meadows PLC,88271566
5613867539310,Page-Wells,99034885
4054453867991,Roman PLC,3555460
9721810849480,Moore-Wood,85827746
771471753688,Henry Group,26125872
8367759603935,Patterson and Sons,34076399
3634357820822,Flores-Heath,37167859
9087756112308,Young Ltd,46582670
3643092109526,"Mendoza, Wang and Lin",1713983
6184111942729,Watson-Morales,1093443
7119225568231,Conner and Sons,83573855
3054737084306,Johnson and Sons,4165721
2799443750726,Bolton-Perez,12820213
9826117298666,"Ortega, Lawrence and Phillips",15078966
9981894769776,French Group,10643344
6714524326131,Webster-Morris,25607192
2567799486041,Schroeder-Rodriguez,15326268
3059000597800,Harris-Wood,31340302
4731283779062,"Peterson, Chandler and Johnson",42064791
7669348167796,Jones PLC,50296692
1421652876188,Allen Inc,5518061
5607878748244,"Hatfield, Fuentes and Hernandez",20425035
3369418805024,Patterson Inc,96427592
4309410673572,Ball and Sons,68865259
1350148961679,Ortiz-Guerra,73199701
734241245637,"Thomas, Wade and Gordon",74410445
5988368753436,Nguyen-Boyd,25257678
6775938024540,Ramirez-Mullins,7236173
2084434933068,"Hale, Shepherd and Eaton",68583137
7476281291154,"Davis, Roberts and Caldwell",94939463
2043007767165,Wilson-Lee,20912472
9129191519625,"Oneal, Anderson and Garcia",1955629
1349182303357,"Smith, Green and Anderson",52058452
6730887079315,Tucker and Sons,64652739
8277442377901,"Leon, Johnson and Arnold",43046306
8456529396922,"Kelley, Sutton and White",33317174
9660044079480,Pope-Hickman,44567007
3602023382161,"Martin, Owen and Lee",47391901
3305809862233,King-Brewer,12109828
9135730452365,Rollins and Sons,46947885
6720248537193,Cook-Peterson,43873327
7514934136825,Gill-Thompson,55601771
8748485554352,Peterson LLC,40318789
7933782006823,Gonzalez-Anderson,6776409
3160238956184,"Morton, Matthews and Gonzales",39628852
4042441047367,"Lewis, Stone and Sharp",14395318
5791264405335,"Baker, Williams and Cox",18323902
8594769043349,Ochoa LLC,9195962
225308483247,Raymond-Thomas,13647805
8969850716647,Kelly Group,22372009
6274150900593,"Sullivan, Frazier and Moore",70378839
5266836655998,Rodriguez and Sons,93923833
7088905952711,"Patterson, Rodriguez and Brooks",91536294
3181720118709,Buck Group,51853474
630203470684,Yoder-Koch,52958715
3794562376843,Velez and Sons,86581989
7721468225562,"Lane, Torres and Jimenez",2176385
2572924226407,Durham-Logan,82617098
6500730726550,Peters-Kelly,44474847
7580016828628,Molina Group,36451285
7385579171995,"Sanchez, Willis and Simon",17918208
8660965680794,"Hodge, Davis and Fritz",58513829
8525221233959,"Gonzales, Carr and Horn",57175423
166971654517,"Perkins, Payne and Jones",47514712
4191984694023,Ball Ltd,33162892
5985806594379,"Rogers, Garcia and Farley",36855801
3663840397493,Blake Group,39599249
580232919271,Garcia LLC,92611715
8700025340558,Moore-Murphy,68415697
9480713511245,Lucero-Blackburn,79431742
2935707357240,Yoder Ltd,27189695
4829163670448,Williams-Mclaughlin,10452642
6193860095034,"Kelly, Marshall and Ward",18392690
2319929057595,"Waller, Sanchez and King",86146401
525807421845,Rangel LLC,32352917
2712907609543,Maddox PLC,10033741
3035201274145,Kelly and Sons,54658907
8119685760460,Jordan-Mayo,14748646
419410481482,Hernandez Group,32749529
9184582798273,"James, Sanchez and Mendez",39587296
8225140678728,Castaneda-Graves,91289348
2095402163059,"Harvey, Terry and Brown",71038918
1176015762455,Cisneros-Ibarra,86230101
4972916960577,"Williams, Moore and Leach",17045008
1723221600766,"Williams, Dodson and Stevens",9722696
5091622052438,Paul Group,47560530
4760887274370,Buchanan-Maxwell,52130449
7027311561394,Coleman-Bruce,37735034
1316512897865,"Cook, Rangel and Jenkins",29283897
2376446389730,Ross Inc,4846678
2249371246553,Smith-Gray,2060661
3124803419080,Brock Group,74236605
4858768971429,"Smith, Weiss and Rodriguez",62369399
1156112305682,Sanchez LLC,55208786
5806310899264,Johnson-Sparks,9281586
993798346142,"Walker, Martinez and Lee",36638234
3318040951237,Campbell-Palmer,85159353
3766218050169,Montgomery Inc,73199701
6577910894873,"Mathews, Townsend and Walker",69859672
5579232150747,Brown-Love,77098871
2342808096199,Morris LLC,27095043
2095049068624,Hardin PLC,44152213
4357139114139,"Cruz, Smith and Shah",27432979
97288335230,Mendoza-Richards,93093338
2998608336224,Soto-Petersen,44756929
2320553286282,"Mccarthy, Bentley and Brown",84294046
941283537072,"Miller, Shelton and Aguirre",53881446
530595333285,"Caldwell, Campbell and Holt",41051670
7798102243804,Miller PLC,90778634
2007114202148,Gonzalez-Harrington,24681026
2797072380402,"Johnson, Murray and Johnson",22559835
1504404799661,Jenkins-Knight,36926237
7713352658410,"Cooper, Stewart and Frank",26998801
3369439113294,"Scott, Smith and Nguyen",86848769
655951847604,Levine-Werner,76146866
982179249413,Curtis LLC,54847893
4385085840386,"Walker, Foster and Lopez",76876598
7817870356898,Walker and Sons,99149276
1838162344662,Ford and Sons,29885521
4532358829401,Simmons LLC,58110278
1133904047857,"Murray, Taylor and Barnes",1719972
3460399172765,Cruz Inc,69961584
8423865774106,Andrews LLC,6753104
9163372950595,Salazar Group,69300083
2502107316024,"Morgan, Young and Wright",38213057
5946942355460,"Cole, White and Green",87683748
1721324827718,Ellis LLC,28488252
7067582431683,"Bowen, Baker and Fields",90686174
590070633586,Olson Inc,74830838
557267083618,Smith Inc,86075523
2868391989872,Bowman-Ford,55454655
3390972471978,Thomas Inc,72032062
3917330313605,Salas-Stark,59078693
8269606287912,"Green, Snow and Preston",51951605
6221586633637,"Watson, Rodriguez and Vasquez",81255660
191688207667,Miller-Howe,39043564
5328466223624,King-Johnson,90519381
681355936950,"Harris, Garcia and Lowe",35418279
951243707790,Martin-Kim,34341416
89474843454,Burns-Macdonald,99011101
6262253561820,Barton-Brown,45090404
8679659895703,"Murphy, Meyer and Tran",29778238
7081604273056,Kim-Washington,82618047
4078521603047,Davenport-Henry,87834248
7290792834035,Smith-Mendoza,54454243
6746937491450,Wang LLC,8236647
8759856146809,"Sanchez, Baker and Stanley",62769290
7159953336437,Woodard-Black,96149527
4844655311485,"Allen, Sherman and Crawford",32402102
5877515992495,"Wade, Johnson and Stanton",52501505
9838795754795,Chavez-Warren,37972368
5723166702643,Stokes-Gibson,46875830
2879171849972,Bartlett-Saunders,54984257
7288159950803,Clark Group,71979288
2032357895084,Walls-Bailey,21396675
4510471876433,"Cox, Perez and White",37564042
7139731366590,Smith PLC,12876244
1482922374181,Carroll LLC,4594464
3412437684939,Shaw Ltd,44581165
2586142299528,"Hall, Lewis and Harris",44754139
2387909624974,Davis Group,77380775
7239457014012,"Mitchell, Villarreal and Hamilton",43775190
7600166954097,"Lynch, Sexton and Perry",50409755
6036613189515,"Smith, Harris and Fowler",89323011
8681676325367,"Murphy, Caldwell and Mejia",65438782
5817490560743,Steele-Garcia,8445754
4809032401953,Johnson-Smith,56611905
8053245048063,"Fischer, Robinson and Brady",38759870
6078537094297,"Clark, Wall and Munoz",14690465
9197574256991,Ritter Group,33581713
675432714144,Miller-Cooper,61483227
8235859647679,Kaufman and Sons,19030125
775757371680,Campbell-Butler,14109272
438152815983,Hunt Ltd,49529385
6383096054521,"Frost, Reed and Cline",90878325
3593828389320,Vasquez-Gutierrez,89112385
3673926400389,Price LLC,24279032
8592693377426,Hansen-Carpenter,67595842
5915142267315,Roy Ltd,50516884
5668374004327,Jones-Boyd,6410759
1659922043695,Wiley-Edwards,57579352
6455080909773,"Cox, Bailey and Washington",13579333
6141647107489,"Alexander, Adkins and Rodriguez",99679362
8668066728238,"Rodriguez, Jones and Owen",84472829
3236084331280,"Brown, Soto and Parks",93094518
492597266351,"Mills, Miller and Yoder",34332840
6772567759809,Butler-Moses,10598081
4534132688823,Walker LLC,85419925
5802834350425,Phillips-Higgins,12467973
8017128712945,Cruz-Roach,3741392
1420552143712,Long Ltd,53995688
2890319932617,"Mullins, Smith and Allen",69683698
2700305221867,Sloan Ltd,57612560
3231612289111,Jennings LLC,61519714
2079694675212,Jordan-Martin,37522778
7042319698122,Ali-Cummings,66516614
7090549401336,Hester-Richardson,20178820
6804342091498,"Jones, Kennedy and Murphy",30264344
345596420415,Shelton and Sons,21958566
1280754722828,"Long, Robertson and Cook",3231251
7398455613878,Fleming-Carpenter,30849177
4659602703537,"Tyler, Peters and Davis",81337489
1180218230598,"Payne, Walton and Gomez",83789153
2804162630156,Lopez and Sons,37938356
4565910363513,Patterson Group,54529894
6573545304664,Dixon-Maldonado,3804320
3119438210838,Porter-Duncan,68823045
326398329603,Anderson PLC,45975496
431908818926,Smith and Sons,31755226
671820553627,Adams-Phillips,63671720
7814271413234,Woodward PLC,95758038
455604282908,Brooks Ltd,83443902
6046037939241,Dawson-Stout,42622644
1511579734257,White-Carrillo,6672884
6862148436016,Taylor and Sons,44314068
2750865286905,Parker-Todd,49374111
1951394260083,Mills Inc,93338567
7715730333795,"Reed, Schwartz and Cervantes",8827838
1149888723286,Lee-Garrett,65496096
2940710764520,Ellis-Rhodes,19583037
3821388108181,Vargas Group,19703919
3646541480652,Perez-Anderson,33003628
2197740565258,"Jennings, Frost and Guzman",33317174
6208754835508,Griffin-Smith,86538217
1754417266370,"Rose, Patrick and Matthews",30239270
6198122340362,"Thompson, Nunez and Norton",62460808
379278161394,"Phillips, Miller and Byrd",6455816
8672483528885,Day and Sons,29961712
7635907135402,Martin-Wilson,98735923
4751019194368,Bradshaw-Lynch,56510397
1280153414712,"Herrera, York and Reynolds",27855432
3142109176878,Stevenson-Greene,26739241
3322901361879,Montoya-Odonnell,43677323
736504743474,Holland Inc,53520781
7008974390697,"Vargas, Short and Glover",90145682
4603604870165,Cooper-Blackwell,34338960
8107296559044,Wagner PLC,22776305
6669087319614,"Brown, Farley and Rivas",66592246
3799627577468,"Mccormick, Coleman and Williams",25267435
2657910221811,"Phillips, Thompson and Morris",45880764
8229063399239,Daniels-Riddle,40811793
9410395371543,Baker Ltd,93613050
6952332831557,"Whitehead, Stanley and Allen",82912341
5418781787198,Barnes LLC,55287463
1245474959984,Valdez and Sons,65069509
5454343595571,"Bryant, Olson and Lucas",19213675
7387231833339,Ibarra Group,41870854
7730571830792,Hunter-Howard,92496173
7152374394861,Townsend-Olson,31157575
1614147898663,"Lam, Hernandez and Salinas",53770241
7228147081612,Ramos LLC,69410368
9065265110440,Mendoza-Lopez,46171410
7130575703245,Flores-Ponce,20622159
5945120659823,"Morris, Walton and Marks",99772915
8891009093075,Schwartz LLC,63024234
8244296449701,Thomas LLC,89771484
2781259439997,"Perez, Rojas and Brown",30818040
4079486676911,Gilbert-Turner,81960634
5758437665701,Walsh-Smith,95001939
3986637042915,"Wang, Glover and Garcia",37141707
5587994451723,Lawson-Schroeder,33937090
1244715678220,Meyer Ltd,21100018
4893753547341,Gray-Martinez,87576202
4989449137912,Michael-Miles,97359113
1093078947300,Wilson-Wilkerson,85220723
8531118783250,Brock Inc,34758716
