desde,hasta,id_actividad_ext,Legajo,dedicación
1982-04-30,2000-12-10,16620986,7614608,26
2024-05-03,2024-06-04,73544301,80104031,23
1991-09-02,1997-09-24,32290015,54856799,6
1997-10-27,2001-04-01,70143262,34170786,1
2023-05-27,2023-12-30,99068724,39016499,29
1980-03-04,1980-11-10,38212916,46072128,21
1975-04-20,1981-09-27,63380582,5516592,29
2015-01-24,2022-05-14,53925339,82335632,4
2015-11-25,2021-05-23,18350896,24052041,23
1996-12-22,2017-04-15,68732587,45638701,10
2002-05-14,2021-01-20,64536541,56679209,20
1972-01-18,2003-10-17,99375754,53993411,2
1971-03-29,2008-08-22,86442035,51582487,38
1996-11-13,2002-06-03,17733197,98789743,32
1986-06-28,1995-07-30,93156885,52191094,28
1984-05-27,1993-10-27,5654576,47473700,26
1975-03-30,1998-04-28,37239338,19802188,17
2022-08-01,2024-06-25,23218515,87302040,27
2019-04-27,2020-12-12,42806415,64014657,5
1990-09-25,2008-05-18,85148979,24213715,24
2012-10-25,2017-03-21,40567100,66186546,28
2002-04-29,2005-07-04,54802999,39371127,14
2018-09-14,2023-03-26,73070117,94897644,36
2006-01-28,2012-02-16,84018614,97566875,38
1983-01-07,1997-02-09,89428239,22462590,11
1981-04-24,1997-01-24,81921024,23097447,27
1993-01-26,2019-05-03,26336933,13620800,25
1984-02-10,2008-12-04,95651650,41546279,9
2014-09-06,2022-08-16,36872612,92742282,3
2022-09-10,2024-04-20,42393549,10785749,22
1981-12-07,1999-07-25,15790333,12653609,38
1978-09-29,1981-12-09,26518527,43457761,16
1973-06-28,1996-02-21,10805507,42222535,39
2018-12-28,2024-04-04,36768210,45122108,4
2005-06-11,2018-08-05,29194696,45004370,18
1988-09-24,2006-09-08,104074,77943582,34
2001-08-26,2005-11-30,9333594,89540493,2
1983-05-06,1995-11-12,30648713,38008912,39
1978-02-14,2020-12-05,99663479,96266427,1
1986-09-19,2000-07-03,24920961,5869211,18
2022-04-14,2023-07-13,12434876,53679606,22
2001-05-11,2011-01-20,22140150,54060427,3
1976-09-11,2013-09-28,38867595,20815832,9
1972-11-02,2018-08-05,93872136,44883116,39
1999-07-20,2008-02-15,88272094,43302235,8
1998-12-25,2007-10-01,21009022,22881775,4
1972-12-17,1982-09-02,59029910,39377221,40
2021-08-03,2022-09-08,85452534,98948719,27
2006-02-09,2013-12-24,4064460,15832257,32
1992-12-03,2001-05-18,39720987,9404814,16
2015-09-01,2024-04-02,75956665,53314001,19
2010-03-24,2011-08-04,47873646,35254345,32
2015-09-21,2016-01-21,67766020,77538757,3
1982-01-12,2008-08-30,3462952,89246230,7
1974-10-02,1975-05-15,68534330,41474485,37
1985-01-16,2004-05-02,35993804,63258154,9
2022-02-19,2023-05-30,7061957,92468701,6
1993-06-04,1997-07-15,51696835,39654046,22
2020-08-21,2023-06-17,96697653,40256960,13
1994-01-25,1995-01-08,80898842,95753006,24
1991-05-04,1996-07-05,6559637,9037636,15
1996-07-08,2001-09-14,85510176,42112623,38
1998-11-15,2005-05-25,66137471,68490868,36
2007-02-21,2011-01-14,82437081,78993010,5
2009-08-21,2024-02-03,25862118,1558461,4
1987-01-21,1995-04-04,73254920,28534885,34
1976-12-03,2012-02-13,98564287,77799334,37
2008-10-13,2010-08-11,66140252,88535847,38
1997-06-23,1998-11-27,81555473,5968883,40
2014-09-02,2020-11-04,20576655,13323115,20
1972-07-27,2010-06-18,72396545,65689019,32
1982-09-21,1990-06-28,73168215,35063391,33
1972-04-20,2006-09-25,34830923,98796050,17
1998-01-13,2010-10-28,73108487,85425729,13
2000-01-30,2007-02-14,19827800,2231049,26
2021-01-08,2021-06-30,51346847,60126747,7
2018-05-24,2019-08-17,36208450,16765059,33
2004-06-06,2011-02-05,98793221,61148480,31
2017-03-08,2019-03-11,42408233,64527762,40
2023-11-09,2023-12-03,54814754,60506284,18
1998-07-31,2014-09-02,23117857,77309015,36
1985-01-09,2024-04-20,80830961,25879872,5
2007-05-23,2014-02-20,1725049,3360377,27
1988-02-14,2001-08-19,86217153,48510034,5
2012-04-19,2014-06-07,79363254,24761458,7
1982-09-25,1983-05-02,58502238,27016697,23
1988-04-04,2013-01-22,42877648,16830525,2
2004-10-17,2021-05-19,59836948,68828911,29
1971-04-21,1994-04-16,87039248,99205532,25
2005-09-30,2013-11-21,74382100,67369143,30
2021-11-05,2023-03-11,5731811,65099582,7
1983-03-27,1988-09-30,24811934,48234603,1
1997-09-22,1997-12-19,79857651,78395758,19
1979-07-15,1982-03-10,6384622,69041846,19
1976-02-03,1995-07-02,15325073,7565039,19
1985-06-26,1989-03-01,42806415,40846142,14
1991-09-30,2021-07-24,91080149,67513951,7
2010-08-10,2024-01-20,86714879,51273872,21
1971-05-12,2006-05-29,54927841,31210137,23
2008-04-24,2022-02-03,40711560,48468357,9
1986-03-13,2014-09-06,41663247,53662824,32
2005-02-17,2015-08-25,79977168,19822838,24
1970-11-24,2016-07-20,38457802,83396850,2
2022-01-01,2024-03-07,39991110,50766699,13
1991-10-09,1999-07-18,53064674,77000355,2
1978-05-07,1995-08-15,4659160,97774747,40
1984-11-21,1992-02-25,95651650,16596990,20
1979-01-13,2010-05-01,22586267,31291105,5
1998-01-23,2001-11-05,26137832,77463906,27
1989-09-13,2013-03-23,68122330,47236983,31
1974-08-26,1988-01-26,83704325,32731457,8
1987-03-09,1987-05-07,25756523,89907263,21
2020-11-02,2022-02-04,44670658,95130404,27
2017-03-21,2019-07-29,18205256,43794007,13
1986-06-03,2003-08-03,61904866,37210864,7
1982-01-04,1998-05-06,40885547,13442673,21
1978-07-19,2000-02-11,86144138,40499837,39
2005-01-03,2010-08-31,33508647,65992731,17
1985-12-21,2009-06-09,96827314,8167349,6
1994-10-11,2023-04-12,65478413,51112755,38
1979-10-20,2023-10-03,2797527,89300572,15
2023-10-21,2023-12-15,94901071,46212949,37
2015-06-30,2024-01-26,8185249,26109226,31
1980-09-28,1988-03-21,93969458,95331515,35
2007-03-11,2017-10-22,78649928,40024990,20
2013-12-21,2019-11-08,37862912,11092452,34
1993-01-13,2015-03-01,76276725,26824178,16
1999-03-16,2008-08-17,57581910,39369229,14
1971-07-20,2000-12-12,56739058,85166480,35
2020-02-06,2021-01-09,33428998,1773402,4
1993-09-15,2004-01-02,73666648,81450172,26
1986-07-28,1987-12-25,29607795,37526788,29
1983-03-03,2021-09-15,85172638,37243073,4
1984-02-25,2002-10-20,89087390,32261798,33
1980-07-12,1983-11-27,81362223,47446561,14
2003-09-25,2005-08-27,47577083,45138568,1
1982-04-04,1985-09-01,1281340,90113273,19
2007-08-09,2011-04-10,42592363,71458254,38
1975-11-02,1990-03-16,38840108,65438982,20
2008-01-03,2008-03-02,94901071,16675283,31
2024-06-09,2024-06-23,97833348,40123717,17
1982-07-07,2013-01-29,36124553,22714271,15
1976-04-27,1983-01-27,27219650,14201597,36
2003-03-30,2021-07-21,43397257,44754700,3
2016-04-05,2022-08-26,52702792,55766838,11
1986-05-08,2023-05-02,56547901,19682456,12
2019-07-15,2020-08-29,9587652,36971128,9
2011-03-05,2015-02-14,57223178,58290301,18
1985-08-04,1996-02-11,73111329,42835908,28
1993-08-30,2011-10-19,40427552,2820667,13
2019-12-02,2022-03-31,11212604,42070837,28
2002-04-06,2014-10-01,3578940,7204665,37
1974-12-20,1996-05-21,77320425,10052134,18
1999-03-27,2018-09-23,86421894,46845378,16
2000-04-23,2023-04-19,99967287,67935131,38
2009-02-20,2019-06-30,20869494,13171680,9
2015-04-18,2022-09-20,95540752,51271148,27
2023-10-18,2024-06-20,9984792,90698717,17
2006-12-03,2010-07-12,27577837,36174327,31
1989-09-02,1996-10-05,30642213,59092002,25
1982-09-25,1990-04-08,22301310,77936940,1
1982-04-05,2012-10-24,98949572,10473355,30
1971-12-05,1986-05-10,82764219,45089867,10
1975-05-09,2010-03-17,98302557,23502520,26
2000-02-12,2003-12-06,59480983,37104004,36
2001-09-06,2009-12-20,13462345,84553006,24
1977-08-04,1982-06-27,43916360,58488873,32
2009-02-14,2015-05-14,1714920,9525206,38
1980-06-26,2015-03-06,37658837,18192568,29
2009-04-22,2016-09-08,42612961,95028747,28
1997-05-02,2002-10-17,41674,62692124,33
1986-10-11,1991-09-11,79240702,67388544,33
1976-03-28,1981-05-05,85421795,87842604,32
1971-12-05,1997-05-25,67883443,43885943,17
2003-07-29,2018-08-19,52465787,52558441,23
2011-02-18,2014-03-30,17425162,62173057,40
1994-05-23,2012-07-24,3870410,67124411,8
1976-08-15,1999-12-07,18646556,22628058,26
2016-09-30,2022-12-15,27508246,29372713,21
2005-03-18,2014-09-04,51408498,50925670,27
1973-07-03,1986-11-17,37770757,68803134,3
1971-04-20,2004-07-09,72378293,37194520,39
1981-02-17,1997-03-16,77636300,12866804,33
2010-08-30,2017-06-27,28611530,25236180,31
1973-10-20,1986-12-23,97554867,75793079,27
1995-09-14,2013-04-13,53806081,79893828,1
1974-08-13,2002-09-07,58008921,80891085,19
1992-08-01,2016-06-05,39296790,3514503,10
1972-01-31,1994-06-02,20163631,54385925,8
1973-07-26,1987-10-05,58595123,13662693,22
1999-09-28,2001-06-11,30173797,58046686,16
1987-07-27,2019-01-08,65531961,57058759,9
2019-04-15,2022-11-16,89878481,19028450,39
1985-04-22,1994-04-03,9453298,2429610,23
1995-11-12,2000-05-22,37043968,4805065,16
2010-11-27,2011-09-01,85022435,30606001,18
2015-05-31,2017-09-26,97261129,16192515,33
1986-06-27,1993-05-06,33461110,5349939,6
2017-02-28,2022-12-28,63947929,36160753,13
1976-09-18,1977-05-12,46552351,4918553,37
2018-09-16,2019-06-12,74183856,87389931,16
1977-06-16,1994-07-03,24373096,59685270,9
2011-05-12,2013-06-13,11626181,47276807,21
1994-07-25,2017-12-07,96028296,25139033,25
2015-02-21,2015-03-12,55444986,10162740,20
1979-09-29,1998-06-27,44025257,99466901,19
2007-05-19,2011-05-04,38610030,18075984,29
1991-03-10,2015-04-02,42200087,16834445,36
1995-06-01,2012-12-24,59941444,33085238,8
2004-07-12,2010-11-08,38255200,62648875,13
1998-01-29,2019-05-09,26144078,71728429,2
1989-12-25,2004-02-20,54937058,695651,32
2008-02-14,2008-05-22,15558805,45853176,29
2023-10-15,2024-01-29,28335869,12617454,32
1982-11-11,1993-08-16,26340278,33835941,4
1978-12-29,2016-06-21,82627394,60777862,31
1982-03-24,2011-10-06,12329065,35946313,32
1993-08-16,2017-03-05,98135861,9764280,31
2017-12-03,2023-11-04,10893702,22871064,13
1989-10-19,1991-09-15,61527755,8840061,30
1988-11-22,1992-03-16,81412773,68691346,12
2021-06-27,2023-01-08,75301374,73233552,6
2013-04-09,2018-07-24,46871878,53431783,26
1995-01-15,2007-02-13,78946088,82165243,1
2013-01-09,2023-02-16,70208956,13148504,9
2011-05-01,2023-01-01,88963086,65615685,2
2013-01-24,2022-07-12,67696029,7894280,5
2017-01-22,2017-03-06,5472685,94099540,31
1983-12-11,1998-09-01,48049531,89675468,9
2011-10-16,2018-03-10,34388785,49872609,32
2009-08-01,2023-09-11,6149136,59010160,23
2018-07-04,2023-08-30,79311004,62664606,30
2022-03-03,2022-10-16,74361487,22307749,14
1990-01-28,2006-11-08,27307501,20077314,27
1971-10-12,2017-01-23,37700386,33094720,37
1999-09-13,2000-08-11,43364458,41114295,18
1991-01-26,2013-10-01,72768549,72308311,16
1991-11-13,1993-01-22,31516576,21155669,20
1982-07-23,2007-01-10,49347055,91199592,25
1972-11-16,1981-10-17,68197498,39353319,36
2004-04-03,2021-10-23,72528636,44177328,23
1989-02-18,2024-02-07,44723693,41178736,32
2020-08-07,2023-03-18,60887523,71532358,12
2008-05-25,2023-10-18,49640216,43801865,2
1996-03-02,2005-09-06,45679052,8165647,21
1984-04-08,1994-01-18,2602411,96110385,30
1992-03-06,2005-09-18,13916751,99869794,17
2014-11-30,2023-04-20,86288711,96183992,13
2006-11-18,2022-07-12,3210075,96524565,18
1972-02-09,1991-08-09,35781191,35020551,4
1990-01-30,2008-02-28,60422037,31567565,21
1983-01-28,1999-11-02,48166237,34087611,22
1977-05-27,1995-02-10,19914679,83020959,16
1981-01-06,1995-01-30,74135760,9859223,34
2012-05-26,2020-09-03,73656718,77563204,26
1977-02-06,1991-10-20,15260694,72824213,21
2024-04-09,2024-04-21,90955815,25506558,35
2003-11-18,2020-04-12,52420432,17493639,34
2001-10-25,2002-03-29,49795182,50488787,26
1995-12-22,2009-04-01,89393686,75768411,10
2019-07-05,2021-09-25,49577150,83519097,4
1975-06-18,1997-11-07,61323797,66407102,35
1990-10-25,2022-10-04,10075368,17724712,10
1979-12-12,1984-11-05,98439608,92606261,5
2022-05-20,2024-02-20,58315025,5178300,17
1971-04-02,2020-08-15,35236301,76362249,30
1991-02-28,1997-01-18,79072137,38246736,9
2001-05-15,2012-09-16,28816773,41561699,30
2011-09-24,2023-03-01,39396866,56970777,38
1975-03-28,1977-01-08,76675954,66295197,4
1976-08-14,2017-10-10,81925387,80388485,4
2012-09-26,2022-10-25,60947725,23433456,23
1987-05-06,1994-09-29,84980137,59750803,25
1998-08-01,2011-09-13,69307381,91704368,22
1998-09-13,2010-08-19,77502343,15379012,35
1987-10-06,2010-07-14,13603716,65386665,25
2014-10-06,2022-04-19,12605748,51257936,31
1997-07-04,2010-08-06,15790333,88873550,8
1980-05-24,1986-05-01,69760846,34421739,18
1979-01-26,2002-05-19,56765189,28712311,25
2021-12-06,2023-07-19,51094006,81640649,38
1970-10-23,1998-08-31,24658572,47204815,30
2017-11-22,2020-11-12,86813066,55637837,2
2018-06-16,2021-12-01,21507892,44170795,11
1998-02-24,2021-04-10,94874945,63408808,39
1991-10-18,1997-06-19,93452915,37451595,25
2009-06-14,2011-10-05,38957893,75154562,21
2000-08-18,2010-02-24,8531033,1798942,6
1986-09-18,1999-11-02,42061140,87253018,36
1989-07-13,2014-11-08,53264284,47374101,37
2003-03-10,2017-09-20,50791115,50161261,6
1992-07-18,2015-08-05,71472089,70949855,13
2004-06-20,2020-12-04,5679680,66907574,39
1971-12-12,1984-11-13,31794646,73050665,23
1998-06-23,2012-08-22,20163550,56513931,35
1972-06-06,1976-07-26,53032883,57201120,16
2006-08-15,2021-11-15,8087738,64828177,1
2000-05-28,2009-08-12,61441170,79021325,29
2016-04-13,2020-09-12,94614131,42993211,40
1986-08-04,1986-08-28,17827972,50455161,16
1996-02-08,2016-05-21,93933765,68024688,10
1986-04-13,1987-09-20,11614632,83347081,37
2014-12-31,2024-04-02,9453298,60189930,25
1984-04-16,2018-10-26,85292827,17406183,1
1995-03-05,2012-10-04,20942625,32001122,11
1980-07-31,2017-06-19,24798900,28184115,19
1988-02-23,2024-05-24,94916342,6755324,7
1971-08-05,2004-01-02,91454387,63700673,23
1974-06-16,2017-11-18,30252742,21281198,39
2010-11-04,2018-04-08,40449359,62111729,6
1976-09-19,2004-09-28,36733184,89871156,1
1977-06-24,2003-03-26,23480144,43937068,15
2022-07-19,2023-04-20,22402884,90781804,2
1987-10-24,2002-11-06,93903115,93494912,40
1979-03-09,2004-03-30,29892548,63686551,14
1979-05-28,1991-06-26,4611291,79705989,26
1988-12-12,1993-07-25,76033803,11907749,21
2023-11-25,2024-03-30,29824667,36559328,1
2007-10-23,2023-10-23,86365296,31384329,5
2005-01-26,2016-09-24,33820952,82211892,13
1997-10-10,2018-03-15,18456879,89949681,1
2004-08-05,2008-01-22,86110922,69994212,10
2010-09-20,2018-01-12,19746785,3945774,22
1993-09-05,1994-04-28,41376560,14602830,16
1980-08-11,1985-04-15,14257806,67680763,19
2022-12-26,2024-04-01,8686049,81690013,11
1972-10-25,1983-10-05,19233586,23344402,5
1987-08-16,2013-01-11,48577634,27970290,33
1980-12-04,2006-12-13,26093592,23509501,37
1987-10-11,1990-07-12,48216005,19142099,36
1994-04-18,2022-10-08,20310503,5082242,17
1971-01-26,1977-08-04,79225356,16486154,10
2019-09-19,2021-12-08,76468058,95861023,33
1981-10-12,2019-07-31,62436816,84878473,6
1999-04-18,2020-12-11,62169391,11771939,36
1976-07-27,1992-04-28,85605442,78243482,20
1972-02-19,1982-05-13,13791501,12606634,26
2001-06-11,2015-04-26,68206660,99968165,29
1988-11-20,2023-01-06,51896910,4708710,36
2018-08-29,2023-12-26,72836763,77702706,4
1994-08-29,2014-03-14,98168502,12130836,38
2007-01-11,2012-11-08,81906421,265511,32
1988-05-01,2000-06-16,31665948,96833329,6
2024-01-27,2024-05-30,81997046,22092996,10
1976-11-08,2012-09-18,14313960,11355208,3
2017-10-23,2019-11-09,69222529,65983993,37
1977-02-05,1996-08-07,42075522,98140911,36
1979-03-31,2013-12-05,74763691,49856759,1
1986-04-17,1993-11-08,27493654,46367306,37
2001-07-07,2024-01-24,76361013,17529997,20
2010-11-25,2017-09-28,5069381,80298871,4
1971-08-21,2014-06-14,74353490,34038976,18
1989-03-19,2009-02-05,4470609,13819278,16
1997-02-12,2000-10-02,48690968,70665012,29
1978-05-30,1980-03-01,45686115,55809815,30
2010-05-07,2021-06-05,1603406,86033157,18
2003-08-13,2018-10-26,69461158,80111198,15
1999-07-17,2022-12-18,28811817,56232810,18
1985-01-17,1999-07-12,31695600,95564404,32
1976-07-18,1985-10-24,11404940,44112632,25
1996-08-18,2008-01-18,94555990,70717291,3
2012-03-12,2013-08-24,70844360,70063502,23
2020-06-18,2021-01-12,22529243,73334782,10
2022-11-13,2024-06-26,44345322,23651494,32
1973-11-12,2016-08-31,38653131,79812517,1
2019-04-20,2023-08-27,27639203,27458844,33
2006-01-11,2018-08-31,67378365,43079600,31
1987-12-24,2013-10-05,89943157,81055259,4
2012-09-18,2023-07-28,7487933,9886729,2
2014-04-18,2016-05-07,58338542,71203107,11
2014-07-14,2016-12-24,37541938,23475197,22
2005-09-29,2007-03-10,93715152,50648213,11
1978-06-03,2005-12-04,95818872,83728011,6
1980-05-01,2011-03-13,21392521,65185874,31
2012-05-29,2013-04-20,74189336,3331048,30
1979-08-06,1980-07-16,50710857,4959142,36
1974-07-01,1999-04-26,88365701,56818164,33
2012-07-09,2013-09-28,58159020,96743297,14
1972-02-19,1980-09-08,97322539,58802856,22
2006-02-08,2022-05-07,37505572,91381456,24
1999-11-30,2018-07-16,47752388,28277,6
1980-01-02,2015-12-09,82347571,10265635,40
2022-04-05,2023-05-31,6856891,95530904,1
1997-01-10,2004-05-06,41135446,38875549,26
1989-08-01,2021-11-21,23934026,6384252,24
2014-10-18,2020-10-24,57858226,19326124,29
1978-12-02,2003-02-11,60005510,77685476,36
1992-09-16,2016-11-02,96520776,62543382,26
1998-08-17,2022-07-17,882386,76983016,11
1998-01-26,2016-09-17,47885619,48742926,34
1975-04-19,1995-07-28,48131868,45277649,22
2019-11-27,2021-12-09,94965876,60109161,29
2003-05-10,2021-09-13,21540825,22797185,22
2003-03-06,2009-07-18,14943278,45889135,39
1973-10-08,1994-04-12,19109181,12845459,14
1985-03-03,1985-10-17,73354564,67850593,24
1983-12-09,2010-05-01,65886548,72501651,35
2012-06-02,2013-02-25,32362451,39564713,31
2015-05-07,2018-06-05,57988101,81718635,8
2010-07-03,2012-10-15,98498789,82283813,40
2005-12-28,2017-09-07,20191276,82511609,31
2018-12-14,2020-07-25,58651099,82401290,11
2003-01-25,2019-10-20,26281017,62686419,31
1984-12-13,1991-10-06,62164377,42517713,13
1981-05-07,1997-06-04,36223934,61206782,16
1990-12-02,2006-09-22,1518544,22689934,32
2020-07-27,2020-12-28,81582499,50011313,39
1975-06-29,1992-12-30,82910392,17922694,16
2021-06-24,2021-11-16,76885557,63567154,22
1970-03-24,1982-11-22,68124448,86384299,8
1999-06-09,2011-04-18,94226684,62009944,3
2017-07-05,2019-05-01,96228954,60276909,8
2010-12-05,2014-08-26,74513660,96652416,6
1989-02-18,1995-11-22,25592904,63057077,6
1977-07-16,1980-01-20,57832698,49296004,8
1973-11-24,1974-10-04,59119670,32413994,15
1996-03-24,2004-11-28,43183930,76413919,21
2001-05-08,2011-05-17,93116360,95501801,17
1980-11-04,1982-03-22,45177592,25700334,31
1977-05-30,2016-08-27,88137512,77122649,27
1971-05-16,1987-10-10,66450599,48338473,2
1975-08-07,2017-06-16,59603028,37221845,24
2001-02-01,2017-09-01,84365593,90448699,29
1988-08-31,2011-09-11,78820694,51634711,32
2009-01-10,2016-12-04,87869562,10636775,5
2013-11-07,2019-02-17,2985641,97910737,14
1997-11-11,2019-02-07,80211456,23217924,12
1981-07-06,2022-11-01,75508751,23254200,7
2024-04-05,2024-06-26,83398923,30805346,7
2002-10-08,2013-06-02,65983145,30367755,40
1988-08-21,1993-05-05,7969610,29011244,5
1984-11-05,2022-05-30,94620149,33316457,14
2005-03-16,2021-12-26,22845246,72617227,23
1992-10-17,2017-07-07,8084149,77009999,16
1988-01-21,2024-04-21,13889940,40764884,13
2008-01-25,2015-07-25,69791434,21251424,24
1970-03-18,2004-01-10,94855341,25177622,23
1982-02-13,2011-01-05,9131013,62620165,30
2003-08-13,2018-01-09,79262187,27725593,38
1985-03-22,2016-08-13,15800697,49192810,5
2006-12-22,2013-02-05,35786492,1086251,34
1991-05-02,2020-02-17,72575162,70038237,25
2008-07-30,2023-10-01,5866444,40716709,32
2010-03-21,2010-08-31,73006496,58996046,21
2018-02-19,2022-08-02,47257312,71897863,18
1973-12-02,1980-07-11,2335767,66851428,24
1988-08-12,2010-03-09,85788184,31764540,12
1979-12-04,1990-08-26,90881052,61604917,31
2022-02-26,2024-05-20,49883151,99440930,37
1974-03-27,2021-04-30,61519717,72169147,31
2007-01-18,2013-03-14,75094812,65757147,7
