idTitulo,Legajo,Desde,Hasta
95773,59132163,1983-08-26,1995-12-19
86721,82749606,2013-03-26,2023-01-12
4332,55088919,1999-03-19,2003-05-05
46754,74855516,2016-03-14,2019-03-26
57416,9317103,1992-01-27,1999-08-21
71259,41955354,1976-09-13,2015-04-03
87907,41859197,2012-10-27,2018-08-27
18801,87600900,1971-07-15,1990-10-01
97356,97120792,1977-03-04,1981-08-26
68411,70954351,1995-06-24,2005-05-21
76353,10635945,1978-07-17,2023-07-27
54741,45029188,2001-11-29,2016-04-28
30003,19310828,1998-03-14,2004-03-16
87886,36556719,1975-07-27,1989-08-03
29834,86921554,1999-04-01,2012-03-02
6226,3538461,1980-04-30,1998-09-12
2496,27024549,2010-10-30,2017-04-01
91982,23150126,2023-09-13,2024-01-26
73507,77957426,2004-02-12,2011-02-11
96229,23133576,1974-10-13,1996-09-20
73842,78432643,2006-04-28,2023-09-10
4277,38399837,1996-11-20,2013-05-07
29237,33002096,1974-10-04,1980-09-23
91443,73440642,1976-09-20,2004-04-06
21098,62489293,1995-05-24,2021-05-08
78458,10796246,1982-10-15,2004-07-08
73609,35916057,1990-07-08,2016-08-28
64205,39334854,1988-04-17,2013-11-05
26883,25606034,1988-01-18,2017-11-14
58787,34299739,1996-01-10,2001-02-20
78211,58141729,1970-08-31,1976-07-08
67901,19632240,2015-07-31,2017-01-27
23052,91027297,2004-06-24,2011-07-09
96711,38890436,1985-09-09,2008-01-07
62705,10018302,1985-10-20,2002-05-29
54958,4731494,2011-06-22,2019-04-17
71460,67137676,2008-11-14,2022-06-24
72249,49137832,1997-06-09,2018-10-09
550,59942916,1996-12-03,1998-01-25
68480,66227153,2009-04-11,2019-07-09
64398,47395703,2013-06-11,2021-10-19
27971,42492641,1996-09-02,2022-05-14
50162,5974433,1977-09-18,1995-03-04
98878,49650877,1996-07-10,2003-11-29
34828,17085071,2005-09-28,2017-05-25
63107,75094107,2010-05-04,2016-07-17
3503,89190172,1982-12-23,2018-12-02
51808,68419785,2004-03-31,2004-04-05
13973,43752119,2020-04-16,2023-11-22
65291,98785932,1977-02-24,2024-05-15
26766,54367345,2009-08-24,2023-09-25
75124,27112227,1994-10-28,2021-06-01
92432,6021629,2013-10-16,2022-09-06
11992,56820137,2003-02-19,2023-05-10
85006,33239573,1992-01-05,1995-03-19
33340,62388124,2020-10-05,2023-07-13
71840,46669276,1972-06-30,2007-08-29
11854,96659783,2009-04-16,2023-03-03
97616,20217131,1993-08-28,2000-02-11
53630,70520548,1970-12-08,1984-08-07
70632,61168616,1987-05-11,2022-11-13
29265,36475153,2007-08-01,2019-08-28
21099,95410078,2015-01-07,2023-06-10
356,84297787,1990-11-15,1991-03-06
11512,92336813,1984-08-25,1991-04-03
97566,11851402,2012-02-17,2018-12-09
88932,31993130,2010-04-11,2020-07-23
25748,5064162,2015-11-11,2024-05-22
53066,4950249,2020-04-13,2024-05-30
17707,93801653,2004-01-03,2017-04-13
96870,60953719,2023-03-24,2023-11-20
86498,66144443,1979-02-02,1984-11-19
44583,4804937,2004-05-17,2006-02-28
38542,49363032,1984-01-04,1997-07-06
67892,38496943,1981-02-06,1984-03-01
45959,8245331,2023-01-16,2023-10-31
96588,74160523,1988-11-11,2005-04-20
50397,60536430,2009-02-19,2011-06-25
84079,57211007,2013-12-10,2023-10-16
76353,86491598,2020-11-14,2023-04-13
98912,41421943,2014-07-28,2022-10-18
7399,26539488,2008-01-05,2008-10-27
91412,89741486,1988-11-04,1989-08-28
25828,82471934,1999-03-14,2014-01-27
64357,11713835,2019-09-03,2022-11-13
15461,36670232,1989-06-07,2015-12-20
43441,8368855,2021-03-30,2023-12-15
92370,77820168,1989-03-26,2006-12-04
17505,76049301,2020-03-17,2022-04-16
6006,13208699,1971-07-20,1984-06-06
14049,82306479,1979-07-30,2021-02-07
99655,99475103,2008-12-09,2018-03-14
4924,2099185,2017-03-21,2020-04-19
86054,24964688,2020-08-06,2020-10-09
75011,27847347,1985-04-13,2006-01-28
78710,54474928,1982-02-10,2004-04-23
26584,30039891,1997-09-18,2003-09-19
91627,6846950,2008-02-11,2018-07-07
55717,27672018,1973-12-07,2000-10-15
15410,51240925,1986-10-01,2010-05-23
66113,65808473,2018-10-12,2024-02-19
56290,44960729,2013-03-17,2023-06-02
39004,68246684,1983-02-07,2010-01-12
15166,69754258,2005-08-13,2009-06-19
85787,15941464,1971-06-08,1977-04-18
30948,53870602,1971-02-05,1988-10-08
478,38794312,2011-12-02,2023-06-24
34854,20326500,1985-12-14,2004-02-29
53358,80854468,2015-06-04,2023-08-17
83878,50419199,2019-12-16,2021-02-18
52939,26200665,2006-12-25,2014-06-20
23441,49608934,2005-09-28,2012-08-29
18216,4705883,1975-12-09,2012-03-09
47060,16402523,2000-11-10,2022-08-22
33429,88030061,1986-07-31,2009-05-02
77418,90057238,1978-04-15,1990-12-28
861,44643593,1971-06-27,1988-12-13
82453,10123234,1986-08-14,2002-02-16
96942,33085238,1990-04-18,2023-11-27
56691,73330946,2018-12-03,2019-04-22
54023,8709508,2005-11-04,2023-10-09
34920,96526123,1972-05-24,1987-10-03
88607,43489507,1986-07-12,2009-09-19
1998,58091014,2012-07-19,2017-08-08
67289,67821134,2016-09-05,2023-09-21
5650,86094711,1976-02-18,2010-10-05
15376,62450189,2024-06-24,2024-07-05
39905,45186377,1987-08-14,2004-04-11
13797,85800310,1986-11-26,2011-01-16
63027,91299001,2010-03-30,2023-07-26
36959,99582008,1994-11-29,2004-08-29
30003,64688782,1988-10-08,2002-12-18
47573,30545691,2022-04-01,2023-06-17
71967,72091617,2024-01-10,2024-05-08
34173,13613089,1984-05-29,1996-03-25
5391,53414506,1997-04-15,2020-10-26
48502,70212712,1993-06-05,2018-06-09
61142,6942079,2002-01-31,2006-07-21
88634,90481680,1976-05-14,1983-07-21
83029,15502671,1984-07-29,1997-11-18
33245,88918116,2015-11-30,2017-03-19
76361,50549106,2019-08-24,2021-01-27
22046,25693299,2018-10-16,2023-09-11
54960,92342797,2019-06-04,2022-04-21
78504,20557936,1997-07-18,2024-01-21
90837,50839378,1975-03-08,2016-04-15
13437,34094943,2004-01-19,2012-08-06
12151,30500211,2000-03-10,2011-04-03
69444,16272756,2009-03-20,2012-06-09
24333,1652520,2008-06-12,2010-10-01
45543,81811056,2023-07-11,2023-07-24
6987,46165199,1973-05-13,1978-12-28
10553,43539872,2012-07-27,2018-11-08
18342,23220117,2001-09-08,2005-02-23
10209,18444112,2000-06-10,2013-07-23
73298,32863190,2007-08-17,2009-10-20
34446,7987841,2016-11-22,2020-03-09
96743,36756674,1999-01-31,2015-02-14
5065,13715598,2001-09-23,2008-07-13
24266,64527762,2001-09-14,2011-09-19
26857,58211294,1971-01-23,1979-11-19
47495,48302855,2002-10-19,2008-12-30
92564,58019176,2011-04-19,2017-09-02
23150,20770326,1981-04-01,2024-02-24
16858,83622845,1983-03-17,1999-01-27
72202,17764202,1997-09-10,2000-04-02
81550,33232333,1999-10-29,2012-02-20
2279,47225075,2016-08-09,2019-01-10
18810,2022206,2005-06-20,2021-03-15
93437,97908409,1979-03-02,2006-07-06
58399,14421672,1999-05-30,2015-09-09
67252,19317117,1993-10-31,2009-09-18
67620,30672122,2012-05-19,2020-07-22
27576,97347560,2017-03-18,2023-08-04
86888,46318763,2013-06-03,2019-07-30
16562,27387959,2003-02-07,2014-02-16
40437,66789239,1975-03-18,1980-03-29
64432,6469376,1976-02-03,1986-03-15
22892,76658146,2004-05-03,2021-09-26
23360,53423404,2003-06-06,2022-12-29
36161,54384524,1987-03-11,2002-02-25
76478,57166794,1998-07-30,2022-05-08
46417,91861148,1986-06-15,1999-05-14
52211,82165243,1971-01-20,2006-06-25
428,70829652,1970-01-08,2017-05-19
422,8453365,2008-12-21,2010-05-02
99761,37228800,1984-10-28,2016-11-05
81533,966642,1990-11-28,2000-05-06
52454,67369872,1991-11-25,2005-03-18
52223,70754968,2019-10-08,2021-04-19
83439,95824372,1994-02-16,2003-02-10
4544,44813276,2019-02-10,2020-01-22
295,92238087,1980-04-25,2002-01-20
53051,4041949,1982-05-02,2009-06-26
44412,67147168,1995-03-07,2016-12-04
61034,60624984,2018-11-10,2019-09-08
26566,35308212,1979-04-19,2001-06-22
37490,69203385,2017-10-23,2018-06-04
21166,98337175,2023-06-02,2024-06-07
82593,82136737,1996-11-24,2003-06-01
82884,39772156,1979-11-20,2002-06-14
72973,56880430,2012-08-06,2021-06-22
17302,83447978,1996-06-10,2007-02-28
12421,28375074,2019-04-07,2022-04-18
45573,96836706,2014-10-16,2019-10-18
68293,24411480,2011-12-14,2014-08-27
8497,12848117,1975-06-26,2023-12-05
67915,81965223,2019-01-19,2023-08-27
79942,39879069,2008-12-21,2018-07-28
87714,9561889,1988-05-03,2017-03-30
27357,83396850,2019-01-24,2021-06-28
97188,21995434,1994-03-31,2012-03-08
16481,91381456,1984-05-03,2018-08-18
75011,68259031,2000-12-26,2009-08-12
63194,36556719,1982-11-12,2021-04-13
89713,51812298,2015-11-13,2017-06-29
55843,52294983,1978-04-20,1999-05-24
11944,86921687,2006-12-31,2010-05-29
71114,83888405,2019-10-24,2022-02-01
58774,2221019,2024-05-03,2024-06-25
42140,33908025,2006-08-29,2021-08-05
23620,51217862,2013-10-13,2017-04-18
77592,2046889,2002-05-02,2020-03-14
20305,95818053,1972-05-29,1985-04-22
53633,72629335,1980-05-30,2015-04-24
16199,77503181,1998-08-06,2014-08-20
28658,1055711,1985-12-21,1997-11-07
28687,89689117,2016-07-31,2022-03-07
83903,90308627,1994-10-14,2015-06-13
18655,52290817,1997-12-25,2001-06-18
62150,65036524,2020-03-24,2021-04-07
19350,11667381,1999-05-22,2009-04-18
52484,85346320,2008-03-10,2017-07-08
54715,56992534,2022-10-24,2024-02-05
43366,96700527,1976-12-19,1978-02-14
14,97984193,2000-01-05,2024-03-19
94166,53562628,1976-06-23,1978-07-23
95313,8450781,1970-07-21,1994-10-10
6477,89672485,1992-10-08,1996-03-20
38943,39494395,1971-12-27,2007-06-21
93429,61420967,2002-01-14,2015-07-02
93540,24234467,2000-06-03,2008-08-15
31707,369867,2023-11-01,2023-12-08
74863,62177592,1998-12-21,2002-08-15
71312,17757840,1973-12-29,1983-05-21
39985,90877978,2023-10-30,2023-11-01
73666,93350488,2016-05-28,2021-02-19
22232,81827113,2019-09-29,2022-11-14
46258,19548457,1999-03-12,2009-07-24
32846,6395511,2016-05-23,2017-02-18
801,44863653,1976-08-22,1996-06-20
35927,44001994,2001-10-08,2020-05-01
44239,31049216,1995-11-10,2018-11-12
81475,51514339,2021-06-11,2022-02-01
77928,6005299,2012-06-18,2023-03-19
74577,66662614,2017-05-26,2017-07-15
66479,88097854,2011-07-12,2014-08-23
81778,32969747,2000-06-24,2007-11-16
328,91211689,2010-07-15,2018-09-01
37586,79498489,1971-10-25,2016-02-02
55662,24355833,2016-06-02,2022-09-02
56772,20868359,2013-04-12,2021-05-10
96650,80731316,1975-07-02,1980-05-28
17665,87952636,2006-08-27,2023-07-29
56124,6891932,1998-08-03,2016-08-29
39162,56323593,1971-07-09,2007-06-10
12251,52874999,1999-01-05,2018-09-18
32146,45983330,1992-08-04,1995-12-27
93498,62009944,1999-01-20,2015-11-27
29604,73198878,1990-12-18,2004-03-16
40913,35480007,1971-06-14,2004-08-20
23303,52167044,1982-09-08,2019-01-16
98926,55919007,1996-05-14,2010-09-18
21134,50155435,1991-11-09,2012-06-02
38021,54708421,2006-10-05,2009-02-15
88113,65888743,2015-07-25,2022-06-14
6365,32844250,2017-06-21,2019-08-05
5262,29001054,2007-03-15,2023-04-28
67061,25663381,2003-08-30,2005-12-19
89250,2392501,1982-01-06,1992-08-21
79400,57165880,2019-09-18,2024-01-19
72988,25638188,2006-01-29,2023-06-04
82608,63890140,2011-07-09,2022-08-22
68166,33806792,1980-03-21,2022-08-06
7470,83644041,2024-02-10,2024-05-29
63101,34910729,1972-08-04,1982-11-01
32071,12759108,2003-11-18,2004-08-03
62088,90085658,2009-11-12,2020-01-05
95142,33958053,2010-02-01,2012-08-06
14302,64963561,2019-04-11,2021-02-01
880,36543787,2004-11-20,2013-08-21
87620,114360,1992-11-10,2008-10-13
67665,61660497,2015-09-13,2017-11-14
91893,70717291,2000-04-09,2008-03-10
16564,58514895,2005-12-03,2014-02-01
44986,66699379,2001-11-07,2002-09-09
92867,78970372,2021-09-08,2022-04-13
83018,96696198,1998-10-27,2005-05-28
10649,95791750,1994-11-07,2011-01-24
42360,1967432,1983-12-14,2002-05-02
36953,9802189,1981-05-25,2007-01-07
45924,68932078,1996-06-20,2009-12-31
37208,46867389,2013-09-01,2023-04-12
59179,48843574,1979-06-19,1982-10-26
74875,87856539,1979-05-28,2002-08-15
53495,70985632,1972-06-22,1988-01-20
36593,76513422,1973-06-17,2003-08-24
6830,2543759,2005-02-01,2006-05-27
47092,17385976,1993-05-11,2013-04-24
36543,33012987,2005-07-22,2010-05-30
39594,30320419,2017-12-10,2020-12-13
49722,33331854,1975-11-29,1985-08-02
17083,75850595,1980-01-02,2007-02-22
81327,55082482,1976-07-14,1982-04-29
40530,60416272,1980-11-05,1992-08-31
53883,32196786,2019-05-22,2023-09-18
53569,53090358,1975-06-23,2024-06-10
73507,27262748,2022-12-01,2024-05-29
68667,45904628,2003-01-02,2012-05-21
46721,72322139,2004-07-14,2005-08-04
72893,70183189,1987-11-11,1998-07-28
90383,62421458,1997-01-14,1999-03-16
62899,5783511,1995-01-08,2005-11-19
15166,24413982,1986-10-25,2011-03-24
11418,52623520,2021-07-12,2023-07-20
95363,11352577,1975-12-05,1991-08-20
34233,24652671,2008-10-06,2012-03-24
12076,48910454,1974-11-05,2022-08-30
99958,77122649,1997-01-02,2022-05-27
55116,72158540,1982-05-21,2003-10-03
68909,45899890,2010-12-26,2012-12-02
89600,68101383,1986-11-08,2014-01-24
32146,89699335,2022-01-07,2022-06-28
7034,70728982,2013-08-27,2024-02-01
28118,45900707,1991-04-08,2006-02-03
33260,83943698,1992-06-15,2020-01-30
48722,75258303,2008-07-27,2023-11-11
32325,65707359,2006-12-09,2008-09-29
71275,30397895,2016-11-24,2023-07-24
65497,78315640,1994-11-03,2003-10-16
51278,90353278,2021-06-13,2021-11-11
85016,93682859,1980-09-05,1983-02-11
88642,67099218,1999-12-05,2002-12-28
18637,85107725,2018-12-26,2022-03-25
85558,17315689,2023-12-18,2023-12-24
97751,26296530,2017-09-17,2020-01-14
10346,77494057,1994-02-11,2002-09-15
37761,25545759,1973-07-22,2023-11-04
39902,98685691,2010-08-10,2011-12-03
28812,1233006,2016-06-15,2023-02-21
38668,54270381,2018-02-04,2021-06-16
75314,70770753,1976-10-01,2021-09-24
58947,53659799,1980-09-07,2007-07-20
87779,39981426,2002-11-22,2013-09-04
44727,4827994,2000-08-07,2015-11-11
66515,561953,1979-11-20,2010-01-19
26381,67359322,1993-09-07,2000-12-27
74523,58875275,2021-04-22,2022-01-01
55441,32777015,1980-11-10,2010-12-16
28864,76891743,1997-09-03,1998-03-23
54093,26777180,2019-03-05,2022-10-17
93390,45683738,1981-05-09,1981-05-16
51312,94607394,2023-09-12,2024-01-14
87974,9175724,1998-12-01,2024-01-06
28174,98650235,1974-01-27,2012-05-11
6974,67022498,2006-05-07,2006-12-22
17795,37927252,1974-12-03,1986-06-12
52289,89636509,2000-08-25,2013-04-14
14567,38232733,1980-12-16,2013-12-29
21341,58025022,2022-05-29,2024-01-26
35950,60413878,1999-01-30,2006-03-22
86012,9827564,1996-08-06,1999-11-01
19778,16844620,1987-05-12,2001-01-25
80461,88733317,2023-03-09,2024-01-04
6163,13470381,2014-07-06,2016-03-19
60361,5663718,1974-08-20,2010-01-26
81485,82907529,2004-07-10,2016-10-11
41163,63384721,2000-09-06,2018-10-10
54545,16004028,1992-12-30,2022-10-20
84263,30023504,2024-05-28,2024-06-19
52315,18873086,1991-02-04,1998-04-03
20199,15498127,1988-12-21,1999-11-04
97279,24385235,2021-04-10,2021-09-08
44785,55459656,1994-09-13,2019-06-13
12228,62834705,1997-02-21,2004-03-22
31878,85843332,2024-01-16,2024-06-16
41778,42169818,1998-04-23,2019-05-10
85322,70412701,2003-05-14,2008-06-02
92918,46670386,1982-09-10,1994-02-07
83937,638264,2024-05-03,2024-06-03
86812,67303862,2002-02-20,2023-04-14
27084,33480407,1976-04-02,1977-08-22
42164,66562935,2003-10-01,2012-02-23
66460,66153185,2020-08-16,2024-04-24
44637,32750553,2023-10-20,2024-01-16
91783,14629220,1975-08-01,2017-02-02
83,12440438,1999-02-09,2001-08-15
72115,57560426,2022-04-05,2024-05-03
32022,21601129,1991-04-12,2003-05-16
70069,92420047,2023-07-19,2023-10-01
39391,95595654,1996-12-27,2016-02-26
38495,87558637,2004-04-08,2024-02-01
44756,22331895,2000-01-12,2008-02-06
93318,13298337,1994-05-20,2016-10-18
47205,73759270,2021-07-31,2024-03-04
50560,1942197,2007-06-23,2022-10-24
89910,26059537,2012-10-26,2023-03-02
88025,15148881,1999-05-12,2003-10-22
90549,85757662,1984-10-05,2003-09-19
45236,15375232,2013-07-12,2023-06-27
22576,2208834,2012-10-09,2021-03-18
87292,42532071,2007-02-26,2022-04-22
40988,24082705,1979-04-25,2017-05-11
13569,68937665,2013-07-17,2021-04-25
95560,98953192,1992-11-30,2018-11-17
52386,395953,2019-04-19,2020-02-26
42515,71907083,1984-06-21,2021-07-30
33777,40567429,2019-01-30,2022-07-25
20888,4140525,2012-08-02,2016-07-13
82121,51953722,1973-03-06,2019-07-21
793,56565220,1975-02-04,2001-05-28
52468,16159272,1986-09-30,1996-04-30
53292,32990466,2008-03-18,2019-04-30
71911,74569550,1988-09-13,1990-03-26
40519,54513664,2007-09-13,2017-01-20
29701,15409902,2016-01-19,2017-02-26
26305,52530792,2009-08-31,2014-08-20
17340,63434004,1977-01-16,2010-01-02
99809,63331693,2021-09-23,2022-11-04
34760,57568395,1995-07-21,2006-07-06
68667,54807557,1982-07-23,2013-06-07
51761,64828177,1973-02-19,1992-11-03
71248,55753009,2004-12-09,2017-12-17
39938,84788779,2014-08-14,2015-11-07
8632,29106892,1982-05-24,2021-08-21
23340,87014838,2016-04-25,2019-12-31
42445,95759978,2010-05-18,2015-09-23
192,58948256,2023-10-12,2023-10-30
56292,35482695,2007-06-10,2020-09-20
53586,11695466,1998-09-18,2009-08-19
69028,73684539,2020-02-03,2023-10-13
1781,80455502,2008-08-03,2016-06-12
65607,5974524,2002-11-04,2014-12-02
65442,39479891,1974-09-20,2009-10-25
22192,57610637,1986-07-26,1992-05-08
41631,14309527,1994-01-19,2008-10-07
89088,92002382,2018-10-09,2019-05-23
24545,27406431,1994-07-10,2021-06-21
48598,55848669,1979-05-17,2001-12-23
86374,81017197,2014-10-29,2022-07-27
89511,95272646,2013-11-13,2015-10-30
52358,14155050,1994-10-08,2023-11-13
83672,32448445,2015-12-28,2016-02-02
88494,56420045,1983-10-03,2001-12-22
30347,91692274,1988-01-17,2018-12-05
69235,9089885,2020-12-22,2022-05-29
89761,16493126,1981-09-11,1985-10-10
57830,77563204,2015-07-31,2021-02-09
73265,52724574,2021-03-22,2022-03-11
55376,4706117,1980-11-24,2005-12-16
86156,36825697,1987-12-08,2011-11-10
35227,69447519,1971-01-07,1982-06-27
35810,21829425,1988-11-24,1996-10-03
35866,51415717,2017-11-04,2018-09-26
7187,79185951,2002-12-29,2006-06-27
81562,29739284,1993-04-19,2012-12-20
31474,89688344,1998-12-20,2002-06-12
11553,63703218,1979-01-16,2011-04-08
51002,23571638,2021-05-30,2021-08-20
2315,41808944,1997-07-22,2003-07-06
47933,56139368,1989-06-19,2008-01-16
29670,91249537,2022-04-18,2022-06-28
71949,90898698,2020-10-07,2023-07-28
78212,89515723,2023-06-13,2023-12-31
48797,5103017,2019-12-08,2023-04-17
52789,54613815,1999-07-15,2023-04-04
9756,78710390,2010-12-15,2013-11-11
54677,32947730,2017-11-16,2019-02-06
1340,63844168,2011-03-06,2021-07-02
92709,48688071,1982-05-22,2001-03-13
94265,75870995,2003-06-25,2014-05-21
17177,67579453,2004-01-05,2016-04-21
26290,63161604,1994-04-13,2018-04-21
37376,32831715,2018-04-17,2023-06-28
33193,54569130,1970-05-31,1982-11-20
59277,65253117,2014-08-18,2015-05-05
78267,16463641,1995-04-12,2022-10-20
11323,40105755,1995-05-23,2010-05-08
47225,78058188,1971-10-19,2010-02-23
5215,78137389,2008-08-05,2020-05-14
59982,57350541,1991-06-22,2023-11-10
67084,50766699,1997-06-19,1999-06-22
74074,54652447,2007-06-19,2023-05-13
54834,92725734,2004-01-16,2010-08-14
38109,20012136,2018-09-05,2021-01-01
72783,12497674,2001-04-06,2010-02-20
49133,65630333,2020-03-24,2021-10-21
51777,25363888,2012-10-16,2016-12-13
96316,59412483,1970-11-27,2006-04-17
88340,11749556,1995-01-04,2018-11-22
59342,95637683,2004-05-04,2019-06-08
71997,51056632,1979-06-14,2021-07-08
26790,69545986,2013-09-08,2017-03-18
39643,99973124,1999-12-09,2020-07-16
5272,41666175,1987-07-19,1997-08-12
13063,42108868,1975-10-17,2001-04-08
96385,74006862,1998-12-25,2012-04-26
45673,52035819,2004-02-05,2021-08-03
22154,66371649,2023-06-22,2024-04-19
84789,50733290,1983-11-05,1994-03-04
12125,4288771,1989-08-26,2022-09-03
66109,13494318,2015-05-16,2018-11-04
97361,81908104,2003-08-30,2019-12-20
79233,31769772,1986-03-20,1992-02-23
4178,53775141,1996-06-02,1998-01-19
25492,94882612,2008-03-25,2019-09-15
5453,40952375,1995-08-07,2008-07-13
82363,78062065,1971-06-26,1985-04-09
83057,84190157,2002-02-23,2010-02-16
4598,90979352,1971-03-31,2008-08-14
96178,49108118,1989-02-20,2021-11-20
64799,41796087,2010-03-07,2012-11-08
33338,15719343,1983-09-26,2021-12-25
4091,78867286,2022-03-27,2022-08-29
95751,64900755,1975-10-04,2023-08-11
17196,36273352,2010-12-14,2018-02-08
