legajo,id_domicilio,tipo
89386052,58415821,Laboral
30099730,74091058,Particular
35278079,52971415,Laboral
16164527,40148380,Particular
52990678,22281145,Laboral
50916641,31665712,Laboral
39365775,59078693,Laboral
67525396,98792928,Particular
95320577,7759064,Laboral
98800410,96867695,Particular
16179989,7587880,Particular
33888972,22950348,Laboral
18904905,60779598,Particular
67760378,97669793,Laboral
50076050,147575,Laboral
11936125,95699510,Particular
71295582,48330334,Laboral
22235310,7493382,Laboral
81507403,20054822,Particular
67858034,51819431,Particular
43022352,28785814,Particular
82199256,83823016,Laboral
19521645,23749124,Laboral
52001895,18600504,Laboral
75186127,64700453,Particular
85296758,98993479,Particular
88514708,45511125,Laboral
78137389,20612308,Particular
64633837,68229552,Laboral
43834702,42213383,Laboral
15711739,14448296,Particular
58738055,97101231,Laboral
61379562,2636746,Particular
40170082,68098253,Laboral
26310863,49594980,Particular
47063748,47917428,Laboral
44878627,52703049,Particular
23137689,64835692,Laboral
23300998,4014114,Laboral
29284229,49407459,Laboral
91144943,37248437,Particular
7525161,18073982,Particular
36284647,66154816,Laboral
39501770,73704967,Laboral
65134793,85649,Laboral
56170461,60032832,Laboral
18955701,17231216,Laboral
51967877,51248262,Particular
61394865,13570540,Particular
91622039,19226454,Particular
80677757,78740597,Particular
31575636,91336731,Particular
74116885,90550017,Laboral
82880262,79136971,Particular
96302968,73334118,Laboral
49687725,85142675,Laboral
38328756,68999501,Laboral
43395763,97343014,Laboral
98692329,46020846,Particular
74808341,52257392,Laboral
51625955,84113185,Laboral
22801472,45000445,Particular
22662425,31373165,Particular
5974524,19557017,Laboral
81098949,31405913,Particular
81926573,38451391,Laboral
72048721,48371106,Particular
50648213,55265390,Laboral
56192436,58134864,Particular
84105087,95890046,Particular
86749117,80603152,Laboral
33563821,83977693,Laboral
19445283,29358858,Particular
19831046,12312846,Particular
95324461,23008750,Laboral
22904821,34939530,Laboral
71800284,89155095,Laboral
5972255,5613437,Particular
16166400,91589374,Laboral
29370705,10168066,Laboral
82136737,90164873,Particular
99398387,26056478,Particular
46027946,40671533,Particular
55748062,71321742,Laboral
21815057,65246302,Particular
67339890,60389923,Laboral
34462728,81285948,Particular
95967979,13288621,Particular
94386424,79567927,Laboral
27214291,22364948,Particular
8519187,92077579,Laboral
52337960,75082901,Laboral
44022823,58963941,Laboral
74431000,93877595,Particular
14073447,78746246,Particular
30219218,95688573,Particular
14512821,75252420,Laboral
30755087,63750747,Laboral
26864858,65069509,Laboral
1297505,7140262,Laboral
67482183,73619029,Laboral
73343951,65232703,Particular
14195142,37762012,Laboral
89387247,28117817,Laboral
54964978,28939528,Particular
53495002,10193232,Particular
23083543,87288657,Particular
90867412,619946,Particular
67588822,82450706,Laboral
43865503,17702572,Particular
2696374,51358146,Particular
56469958,93505297,Particular
32708955,88436044,Laboral
50645805,94848564,Particular
59465634,70440515,Laboral
83673962,98309266,Particular
61697586,51299983,Particular
78550601,63968,Particular
58051788,75097862,Particular
24852173,52076588,Particular
1551581,83284519,Particular
55286228,32375365,Particular
19503976,21437191,Particular
34609252,31800414,Laboral
20259643,99810615,Laboral
50145462,65517730,Laboral
86672973,21064655,Laboral
48470163,31641876,Laboral
88728901,29098887,Laboral
56461990,76424700,Laboral
18883574,70319512,Particular
58585689,46959781,Laboral
19888622,89145793,Particular
92473374,8212774,Particular
48536409,43261338,Particular
23060182,88008510,Laboral
81125207,8364570,Laboral
79196626,62943479,Laboral
77730093,58925279,Laboral
44638071,52130449,Laboral
47582760,28161803,Laboral
23342433,15343779,Laboral
68108990,52043893,Laboral
45200229,78817764,Particular
35750579,81076336,Particular
16370412,60729839,Particular
24492009,6085034,Particular
21727502,20714947,Laboral
26628007,48570943,Laboral
6030109,68835803,Particular
92499342,46172291,Laboral
78592504,15326734,Particular
9862409,63882015,Particular
47639002,81412458,Laboral
91578274,60032832,Laboral
97308028,64699873,Laboral
6756559,73548385,Particular
59838307,30630946,Particular
40911675,17889920,Laboral
22181848,15637634,Laboral
35975897,14593189,Particular
7749179,37105582,Particular
21829425,82659244,Particular
8252236,94102675,Laboral
91712098,10459233,Laboral
33033161,10856717,Laboral
81760612,12899835,Laboral
94481160,15460849,Particular
23097705,20506486,Particular
48206692,71335819,Laboral
55116832,68900872,Particular
55481128,47712217,Particular
21534839,9577130,Particular
26971309,43748194,Laboral
43499100,85278676,Particular
79606765,67460418,Laboral
90062039,63941632,Laboral
37398675,3220274,Laboral
29004784,71641598,Laboral
11241836,17018603,Particular
17758804,42175292,Laboral
93330091,7068649,Laboral
80535449,24392201,Particular
90278707,63873305,Particular
81849586,33859893,Laboral
99026793,83490138,Laboral
67911849,97663678,Laboral
88120751,64125113,Particular
20934985,88972001,Particular
26089112,76347342,Laboral
49200553,11539701,Particular
8297832,82988795,Laboral
23306744,37068779,Laboral
42417450,69774291,Laboral
88406451,82942836,Particular
82013691,61604160,Particular
46202300,1205808,Particular
70665012,35128234,Laboral
5411459,59306547,Particular
8108352,54755231,Particular
61297348,91841775,Particular
98055732,2252076,Laboral
14969218,3343913,Particular
60907399,30630946,Particular
63440007,98256648,Particular
8405334,62721857,Particular
6156253,54889592,Laboral
24741966,1714474,Laboral
40439974,85131538,Laboral
9068049,63432411,Laboral
73514790,18840000,Laboral
81340937,92765800,Laboral
75737603,42817531,Laboral
39293800,54777079,Laboral
14979841,12336780,Particular
18364139,38009535,Particular
75734739,10679678,Laboral
23398231,78295387,Particular
13510954,18804304,Laboral
24937682,92100865,Laboral
32689556,45892155,Particular
44884671,76730521,Laboral
24497595,6702344,Particular
17672263,78437162,Laboral
42969031,83805279,Particular
99057309,79843774,Particular
4691148,13471615,Laboral
68103870,43438006,Particular
8600959,37241232,Laboral
76450386,56054876,Particular
29624257,2202726,Laboral
22314726,44285690,Particular
9923095,94841535,Laboral
61792608,25756115,Particular
60077750,49944700,Particular
93003256,87481169,Particular
65723109,92006701,Particular
1417347,8459099,Laboral
76357543,27541900,Particular
13087478,74391514,Laboral
75333103,25122576,Particular
19422141,54408612,Laboral
76527239,35811021,Particular
80370848,62049232,Laboral
90327038,37214878,Particular
197184,83563999,Laboral
80407741,76585705,Particular
12694158,22771613,Laboral
40746391,24734687,Particular
74464606,17397598,Particular
47083804,21604423,Particular
50099600,78765607,Particular
50411637,61334793,Particular
52097491,38763060,Laboral
34766367,55792553,Particular
91154987,10925307,Particular
74931690,38987214,Particular
72049193,88178950,Particular
15068438,54714550,Particular
66295197,43883583,Particular
80762880,18183482,Particular
84620789,83690120,Laboral
63520010,61680213,Particular
79200058,24718202,Particular
68224754,30677185,Laboral
9621987,99506256,Laboral
93353791,34666812,Laboral
55162312,40148380,Particular
94929084,78337250,Particular
89931400,85461713,Laboral
4452727,59674826,Particular
19408573,86588572,Laboral
47709972,28518489,Laboral
11187442,85683349,Particular
67945889,98228980,Particular
67756802,10925307,Particular
39629001,44592536,Laboral
96205897,40604693,Particular
34089668,17445188,Laboral
31325503,39884388,Particular
27623394,84428872,Laboral
71009273,56896157,Particular
64984890,84640909,Laboral
41898466,4697892,Particular
93222086,41938067,Particular
46445842,87339182,Particular
51515836,30246720,Laboral
68025796,91710600,Laboral
78893754,72797318,Laboral
34048509,28661253,Laboral
91126019,72209957,Particular
39804183,11749774,Laboral
99269647,86230101,Laboral
53729097,49047924,Laboral
69118623,18378565,Particular
88613990,56484347,Laboral
14232198,21092795,Laboral
18349537,45476149,Particular
25369574,28962419,Laboral
2005465,99156968,Laboral
72260939,63918265,Laboral
74397235,85683349,Laboral
19338623,88365144,Particular
56624236,30714848,Laboral
46864439,63531766,Particular
36847174,1618382,Laboral
4427834,53912609,Particular
49100631,7293999,Particular
15832257,66737339,Laboral
22478072,56337665,Particular
45133881,59971010,Particular
98127097,1592129,Laboral
2429610,89696934,Particular
22736727,7716597,Laboral
80770101,54151866,Particular
15121778,72459488,Particular
76621309,41173416,Laboral
55561386,49618563,Laboral
51373231,81965149,Laboral
63435204,41233997,Particular
18467300,1579321,Laboral
98323923,65746578,Laboral
63570520,17664267,Particular
52734580,74353712,Laboral
96665432,2014592,Laboral
15347638,18912483,Laboral
61984612,47956717,Particular
57649587,18980241,Laboral
10294641,90840742,Laboral
13402256,79075524,Laboral
52078661,26913915,Laboral
37336688,12046370,Particular
99407882,29688919,Particular
39535120,50999451,Laboral
92092405,51603007,Particular
36257925,52402021,Laboral
66287672,35626485,Particular
54764267,43069359,Particular
62651571,1168624,Laboral
56985710,48042051,Laboral
80397340,42509596,Particular
97155259,70881006,Laboral
87506449,22623743,Laboral
58345198,41405462,Particular
69937353,85359798,Laboral
9906718,12618596,Particular
17951834,7385477,Particular
96978668,76592946,Particular
70200501,75524842,Particular
1618676,22714527,Laboral
70489525,91754596,Particular
94066210,53594668,Laboral
72277264,65933104,Particular
67858034,76356458,Particular
10884265,53825810,Laboral
54552694,31087408,Particular
20863028,11233950,Laboral
55466822,56904886,Particular
36352850,84020447,Particular
46006709,76754952,Laboral
92777545,38207196,Laboral
11097130,81367478,Particular
74737450,23735212,Particular
78636621,52158954,Particular
67903793,88961676,Particular
73142772,51452435,Laboral
71311983,43298184,Particular
23414057,33351652,Laboral
48095260,95117986,Laboral
2906116,62901764,Particular
18950256,22731973,Laboral
68395861,83377235,Laboral
32872542,34727230,Laboral
25369574,11981397,Particular
70237423,19435850,Particular
60572010,15023515,Particular
71180418,12926063,Laboral
86808483,77470872,Laboral
53969935,77709003,Laboral
84108598,91064790,Laboral
5889405,23156020,Particular
53835901,26344766,Particular
24623148,27780955,Particular
91304257,876685,Particular
46234736,48004227,Particular
13630138,89669109,Laboral
49746953,52257640,Particular
61632165,12409261,Particular
3410547,34533161,Laboral
30301257,93981694,Particular
88514708,45996940,Particular
57487205,99254400,Laboral
29811248,93961199,Particular
47377858,49976879,Particular
68676625,93286653,Laboral
97618046,68279389,Laboral
796938,21118799,Particular
80072918,9308115,Particular
12169203,69413286,Laboral
56858210,77611510,Particular
72337611,97101231,Laboral
15127857,36293635,Particular
75775661,8600211,Particular
9077657,71692265,Particular
50714073,5247148,Laboral
80892671,28232610,Laboral
55116624,22126287,Laboral
16232848,34620751,Laboral
56330310,15094324,Particular
35209676,56608966,Laboral
70764532,82293811,Particular
16903658,6714000,Laboral
35833430,83939353,Particular
82535847,45774700,Laboral
89254964,74321185,Laboral
6138605,11141207,Particular
81207513,87657650,Particular
89672485,97944741,Laboral
53428527,46639979,Laboral
7565751,88297561,Laboral
74286092,3578289,Particular
67688899,80570114,Particular
49720414,96436409,Laboral
57264203,73458475,Laboral
32693769,64194408,Particular
82794547,49188242,Particular
74660149,24669055,Laboral
91948778,78291199,Particular
391726,46785211,Particular
89471420,50234591,Particular
30677423,51450287,Laboral
78392829,88983535,Particular
99912670,97113587,Laboral
16569792,73319086,Particular
47630757,56965875,Laboral
87851982,58933760,Laboral
94020909,50578283,Particular
73355547,27227020,Particular
59319446,83484462,Laboral
30244561,39020785,Laboral
29814374,98626008,Laboral
88517677,74111425,Particular
10173647,51450287,Particular
94201319,60286566,Laboral
44643593,75853323,Laboral
48829278,60696222,Laboral
29451601,92559429,Laboral
12635160,4952009,Particular
94547808,76425953,Particular
6902864,33211798,Laboral
30465129,66877528,Laboral
58727096,51696610,Laboral
99654907,40251605,Particular
87362836,82955778,Laboral
589039,81682747,Laboral
27391047,92158033,Particular
20217062,36514228,Laboral
43906667,46052768,Particular
55979082,91341416,Particular
77979596,20163975,Laboral
15766217,2681656,Particular
65109956,85083303,Laboral
60509173,78396569,Particular
13468060,11059052,Laboral
81117579,54834314,Laboral
53452991,48001054,Laboral
42000933,87068208,Laboral
56363449,1244779,Laboral
84073357,93840965,Particular
75768611,5524839,Laboral
67446666,16943004,Laboral
45536144,11135432,Laboral
77818452,63487970,Laboral
59381362,54272708,Laboral
59482013,50161716,Laboral
